"1063","422  CREATIVE WAY, MADISON, TN, 37115","No_Match"
"2394","1014  GRANBERY PARK DR, BRENTWOOD, TN, 37027","No_Match"
"1062","200  FOUNDERS LN, NASHVILLE, TN, 37209","No_Match"
"2393","500  CREATIVE WAY  19, MADISON, TN, 37115","No_Match"
"1061","212  FOUNDERS LN, NASHVILLE, TN, 37209","No_Match"
"2392","9413  KAPLAN AVE, BRENTWOOD, TN, 37027","No_Match"
"1060","208  FOUNDERS LN, NASHVILLE, TN, 37209","No_Match"
"2391","2081  KIRKWALL DR, NOLENSVILLE, TN, 37135","No_Match"
"2390","2524  NEWSOME MILL LN, NASHVILLE, TN, 37221","No_Match"
"1059","4347  STONE HALL BLVD, HERMITAGE, TN, 37076","No_Match"
"1058","424  CREATIVE WAY, MADISON, TN, 37115","No_Match"
"2389","5018  HARBOR RESERVE CV, HERMITAGE, TN, 37076","No_Match"
"1057","201  FOUNDERS LN, NASHVILLE, TN, 37209","No_Match"
"2388","1312  DUNS LN, NOLENSVILLE, TN, 37135","No_Match"
"1056","420  CREATIVE WAY, MADISON, TN, 37115","No_Match"
"2387","737  ARBOR TRACE CIR, NASHVILLE, TN, 37207","No_Match"
"1077","794  BRADBURN VILLAGE WAY, ANTIOCH, TN, 37013","No_Match"
"1076","1516  HAMILTON CROSS DR, ANTIOCH, TN, 37013","No_Match"
"1075","2939  JENRY DR, NASHVILLE, TN, 37214","No_Match"
"1074","1504  HAMILTON CROSS DR, ANTIOCH, TN, 37013","No_Match"
"1073","1524  HAMILTON CROSS DR, ANTIOCH, TN, 37013","No_Match"
"1072","1564  HAMILTON CROSS DR, ANTIOCH, TN, 37013","No_Match"
"1071","1508  HAMILTON CROSS DR, ANTIOCH, TN, 37013","No_Match"
"1070","1418B2  SHARPE AVE, NASHVILLE, TN, 37206","Match","Exact","1418 SHARPE AVE, NASHVILLE, TN, 37206","-86.74146,36.18816","606376053","R","47","037","011700","2004"
"1069","2051  VILLAGE PARK CIR, OLD HICKORY, TN, 37138","No_Match"
"1068","101  HAILEY DR, NASHVILLE, TN, 37204","No_Match"
